             Fingerprints used:
             Type:  BP
             Pt:  20 G1s   6 G2s
    0.07s: Processing training data
             Number of training images: 500
    0.83s: Trying to load training fingerprints
             Fingerprints were not found
    0.83s: Calculating training fingerprints
    0.83s: Training
       Epoch      CumLoss     EnergyRMSE   ForceRMSE
         331     0.003832     0.000435     0.026922
         332     0.003843     0.000530     0.026912
         333     0.003821     0.000437     0.026842
         334     0.003796     0.000266     0.026778
         335     0.003797     0.000328     0.026749
         336     0.003806     0.000453     0.026723
         337     0.003798     0.000422     0.026686
         338     0.003777     0.000304     0.026622
         339     0.003768     0.000268     0.026579
         340     0.003772     0.000355     0.026557
         341     0.003772     0.000400     0.026519
         342     0.003759     0.000332     0.026476
         343     0.003746     0.000260     0.026424
         344     0.003743     0.000285     0.026387
         345     0.003743     0.000338     0.026362
         346     0.003738     0.000349     0.026319
         347     0.003728     0.000288     0.026279
         348     0.003719     0.000252     0.026234
         349     0.003716     0.000280     0.026199
         350     0.003714     0.000309     0.026171
         351     0.003709     0.000315     0.026129
         352     0.003700     0.000273     0.026091
         353     0.003692     0.000251     0.026050
         354     0.003688     0.000265     0.026014
         355     0.003686     0.000284     0.025983
         356     0.003681     0.000294     0.025944
         357     0.003674     0.000269     0.025909
         358     0.003667     0.000253     0.025869
         359     0.003662     0.000251     0.025833
         360     0.003658     0.000262     0.025801
         361     0.003654     0.000277     0.025764
         362     0.003649     0.000267     0.025731
         363     0.003643     0.000258     0.025692
         364     0.003637     0.000246     0.025657
         365     0.003632     0.000247     0.025623
         366     0.003628     0.000258     0.025587
         367     0.003623     0.000259     0.025556
         368     0.003618     0.000262     0.025519
         369     0.003613     0.000251     0.025485
         370     0.003608     0.000247     0.025449
         371     0.003603     0.000244     0.025415
         372     0.003598     0.000245     0.025382
         373     0.003594     0.000252     0.025347
         374     0.003589     0.000250     0.025316
         375     0.003584     0.000252     0.025280
         376     0.003579     0.000245     0.025248
         377     0.003574     0.000244     0.025213
         378     0.003569     0.000241     0.025180
         379     0.003564     0.000241     0.025147
         380     0.003560     0.000244     0.025113
         381     0.003555     0.000243     0.025082
         382     0.003551     0.000247     0.025047
         383     0.003546     0.000243     0.025016
         384     0.003541     0.000244     0.024982
         385     0.003537     0.000240     0.024950
         386     0.003532     0.000240     0.024917
         387     0.003527     0.000238     0.024885
         388     0.003523     0.000238     0.024852
         389     0.003518     0.000238     0.024820
         390     0.003514     0.000238     0.024789
         391     0.003509     0.000240     0.024756
         392     0.003505     0.000238     0.024725
         393     0.003500     0.000240     0.024692
         394     0.003496     0.000238     0.024662
         395     0.003491     0.000240     0.024629
         396     0.003487     0.000237     0.024599
         397     0.003482     0.000240     0.024566
         398     0.003478     0.000237     0.024536
         399     0.003474     0.000240     0.024503
         400     0.003469     0.000237     0.024473
         401     0.003465     0.000240     0.024441
         402     0.003461     0.000238     0.024412
         403     0.003456     0.000243     0.024379
         404     0.003452     0.000241     0.024351
         405     0.003448     0.000250     0.024318
         406     0.003444     0.000250     0.024291
         407     0.003441     0.000267     0.024258
         408     0.003438     0.000274     0.024234
         409     0.003437     0.000310     0.024202
         410     0.003437     0.000339     0.024186
         411     0.003441     0.000414     0.024157
         412     0.003452     0.000493     0.024161
         413     0.003475     0.000643     0.024151
         414     0.003521     0.000819     0.024215
         415     0.003602     0.001090     0.024273
         416     0.003741     0.001412     0.024496
         417     0.003930     0.001802     0.024696
         418     0.004152     0.002154     0.025095
         419     0.004233     0.002304     0.025106
         420     0.004088     0.002065     0.024945
         421     0.003683     0.001348     0.024238
         422     0.003391     0.000345     0.023851
         423     0.003477     0.000777     0.023963
         424     0.003729     0.001473     0.024226
         425     0.003803     0.001596     0.024409
         426     0.003592     0.001173     0.024008
         427     0.003376     0.000369     0.023729
         428     0.003414     0.000601     0.023765
         429     0.003578     0.001162     0.023932
         430     0.003604     0.001212     0.023998
         431     0.003451     0.000809     0.023722
         432     0.003342     0.000230     0.023573
         433     0.003402     0.000629     0.023644
         434     0.003495     0.000978     0.023723
         435     0.003469     0.000897     0.023698
         436     0.003363     0.000503     0.023512
         437     0.003326     0.000259     0.023447
         438     0.003384     0.000626     0.023514
         439     0.003423     0.000805     0.023524
         440     0.003381     0.000644     0.023473
         441     0.003318     0.000317     0.023353
         442     0.003314     0.000318     0.023328
         443     0.003354     0.000568     0.023374
         444     0.003364     0.000643     0.023350
         445     0.003328     0.000471     0.023296
         446     0.003293     0.000244     0.023221
         447     0.003298     0.000326     0.023205
         448     0.003321     0.000486     0.023228
         449     0.003321     0.000519     0.023192
         450     0.003295     0.000371     0.023153
         451     0.003274     0.000227     0.023098
         452     0.003277     0.000297     0.023080
         453     0.003290     0.000404     0.023087
         454     0.003288     0.000432     0.023051
         455     0.003272     0.000326     0.023022
         456     0.003257     0.000228     0.022976
         457     0.003256     0.000257     0.022954
         458     0.003262     0.000331     0.022950
         459     0.003262     0.000369     0.022920
         460     0.003253     0.000306     0.022897
         461     0.003241     0.000240     0.022856
         462     0.003237     0.000224     0.022832
         463     0.003238     0.000269     0.022819
         464     0.003239     0.000317     0.022792
         465     0.003234     0.000292     0.022775
         466     0.003226     0.000256     0.022739
         467     0.003219     0.000215     0.022714
         468     0.003217     0.000224     0.022692
         469     0.003217     0.000264     0.022668
         470     0.003215     0.000269     0.022653
         471     0.003210     0.000266     0.022621
         472     0.003204     0.000229     0.022599
         473     0.003199     0.000214     0.022571
         474     0.003196     0.000221     0.022547
         475     0.003195     0.000233     0.022529
         476     0.003192     0.000252     0.022502
         477     0.003189     0.000240     0.022483
         478     0.003184     0.000232     0.022454
         479     0.003179     0.000213     0.022432
         480     0.003176     0.000210     0.022407
         481     0.003173     0.000219     0.022384
         482     0.003171     0.000223     0.022364
         483     0.003168     0.000234     0.022338
         484     0.003164     0.000224     0.022318
         485     0.003160     0.000222     0.022291
         486     0.003156     0.000210     0.022269
         487     0.003153     0.000209     0.022245
         488     0.003150     0.000211     0.022222
         489     0.003147     0.000212     0.022201
         490     0.003144     0.000220     0.022176
         491     0.003141     0.000216     0.022156
         492     0.003137     0.000219     0.022130
         493     0.003134     0.000211     0.022109
         494     0.003130     0.000211     0.022084
         495     0.003127     0.000206     0.022062
         496     0.003124     0.000206     0.022039
         497     0.003120     0.000208     0.022016
         498     0.003117     0.000207     0.021995
         499     0.003114     0.000211     0.021971
         500     0.003111     0.000208     0.021950
         501     0.003108     0.000212     0.021926
         502     0.003105     0.000208     0.021905
         503     0.003102     0.000210     0.021881
         504     0.003098     0.000205     0.021860
         505     0.003095     0.000206     0.021836
         506     0.003092     0.000203     0.021815
         507     0.003089     0.000204     0.021792
